customer_name,product_name,revenue,discount,order_date
Cliente Piloto 216 S/A,Item SKU Industrial 482,202.67,0.0,2026-04-21
Cliente Piloto 159 S/A,Item SKU Industrial 307,1313.76,0.0,2026-04-21
Cliente Piloto 67 S/A,Item SKU Industrial 214,1344.2,0.0,2026-04-21
Cliente Piloto 222 S/A,Item SKU Industrial 30,203.58,0.0,2026-04-21
Cliente Piloto 192 S/A,Item SKU Industrial 419,4857.6,0.0,2026-04-21
Cliente Piloto 219 S/A,Item SKU Industrial 25,5075.87,0.0,2026-04-21
Cliente Piloto 117 S/A,Item SKU Industrial 28,5662.44,0.0,2026-04-21
Cliente Piloto 17 S/A,Item SKU Industrial 97,19809.06,0.0,2026-04-21
Cliente Piloto 134 S/A,Item SKU Industrial 87,6351.32,0.0,2026-04-21
Cliente Piloto 239 S/A,Item SKU Industrial 26,1184.85,0.0,2026-04-21
Cliente Piloto 107 S/A,Item SKU Industrial 120,3931.48,0.0,2026-04-21
Cliente Piloto 210 S/A,Item SKU Industrial 201,5953.09,0.0,2026-04-21
Cliente Piloto 188 S/A,Item SKU Industrial 392,3384.15,0.0,2026-04-21
Cliente Piloto 227 S/A,Item SKU Industrial 357,525.54,0.0,2026-04-21
Cliente Piloto 219 S/A,Item SKU Industrial 353,2727.01,0.0,2026-04-21
Cliente Piloto 81 S/A,Item SKU Industrial 15,4106.08,0.0,2026-04-21
Cliente Piloto 68 S/A,Item SKU Industrial 224,294.21,0.0,2026-04-22
Cliente Piloto 36 S/A,Item SKU Industrial 60,486.78,0.0,2026-04-22
Cliente Piloto 117 S/A,Item SKU Industrial 264,399.35,0.0,2026-04-22
Cliente Piloto 80 S/A,Item SKU Industrial 455,100.28,0.0,2026-04-22
Cliente Piloto 175 S/A,Item SKU Industrial 48,827.9,0.0,2026-04-22
Cliente Piloto 232 S/A,Item SKU Industrial 81,2570.94,0.0,2026-04-22
Cliente Piloto 59 S/A,Item SKU Industrial 297,1051.83,0.0,2026-04-22
Cliente Piloto 213 S/A,Item SKU Industrial 475,2622.96,0.0,2026-04-22
Cliente Piloto 180 S/A,Item SKU Industrial 379,3060.31,0.0,2026-04-22
Cliente Piloto 40 S/A,Item SKU Industrial 8,1904.52,0.0,2026-04-22
Cliente Piloto 171 S/A,Item SKU Industrial 349,2977.94,0.0,2026-04-22
Cliente Piloto 117 S/A,Item SKU Industrial 249,4485.4,0.0,2026-04-22
Cliente Piloto 184 S/A,Item SKU Industrial 244,7171.92,0.0,2026-04-22
Cliente Piloto 81 S/A,Item SKU Industrial 165,1291.08,0.0,2026-04-22
Cliente Piloto 131 S/A,Item SKU Industrial 347,1799.55,0.0,2026-04-22
Cliente Piloto 71 S/A,Item SKU Industrial 421,7644.0,0.0,2026-04-22
Cliente Piloto 140 S/A,Item SKU Industrial 320,679.2,0.0,2026-04-22
Cliente Piloto 193 S/A,Item SKU Industrial 187,137.76,0.0,2026-04-22
Cliente Piloto 171 S/A,Item SKU Industrial 249,984.6,0.0,2026-04-22
Cliente Piloto 101 S/A,Item SKU Industrial 127,3005.04,0.0,2026-04-22
Cliente Piloto 70 S/A,Item SKU Industrial 88,431.18,0.0,2026-04-22
Cliente Piloto 174 S/A,Item SKU Industrial 45,8775.2,0.0,2026-04-22
Cliente Piloto 188 S/A,Item SKU Industrial 400,6983.2,0.0,2026-04-22
Cliente Piloto 189 S/A,Item SKU Industrial 282,420.42,0.0,2026-04-22
Cliente Piloto 177 S/A,Item SKU Industrial 246,365.4,0.0,2026-04-22
Cliente Piloto 215 S/A,Item SKU Industrial 415,20313.9,0.0,2026-04-22
Cliente Piloto 25 S/A,Item SKU Industrial 411,14376.57,0.0,2026-04-22
Cliente Piloto 89 S/A,Item SKU Industrial 218,1564.29,0.0,2026-04-22
Cliente Piloto 131 S/A,Item SKU Industrial 427,1149.39,0.0,2026-04-22
Cliente Piloto 196 S/A,Item SKU Industrial 15,8725.42,0.0,2026-04-22
Cliente Piloto 63 S/A,Item SKU Industrial 256,4145.82,0.0,2026-04-22
Cliente Piloto 30 S/A,Item SKU Industrial 314,6673.48,0.0,2026-04-22
Cliente Piloto 225 S/A,Item SKU Industrial 177,8012.79,0.0,2026-04-22
Cliente Piloto 93 S/A,Item SKU Industrial 335,3087.54,0.0,2026-04-22
Cliente Piloto 132 S/A,Item SKU Industrial 215,1457.82,0.0,2026-04-22
Cliente Piloto 78 S/A,Item SKU Industrial 25,10372.43,0.0,2026-04-22
Cliente Piloto 85 S/A,Item SKU Industrial 492,1694.88,0.0,2026-04-22
Cliente Piloto 62 S/A,Item SKU Industrial 392,7445.13,0.0,2026-04-23
Cliente Piloto 15 S/A,Item SKU Industrial 73,4179.62,0.0,2026-04-23
Cliente Piloto 158 S/A,Item SKU Industrial 122,6930.56,0.0,2026-04-23
Cliente Piloto 21 S/A,Item SKU Industrial 353,1239.55,0.0,2026-04-23
Cliente Piloto 136 S/A,Item SKU Industrial 186,9054.55,0.0,2026-04-23
Cliente Piloto 135 S/A,Item SKU Industrial 324,703.0,0.0,2026-04-23
Cliente Piloto 105 S/A,Item SKU Industrial 319,1239.36,0.0,2026-04-23
Cliente Piloto 34 S/A,Item SKU Industrial 443,2677.47,0.0,2026-04-23
Cliente Piloto 121 S/A,Item SKU Industrial 82,515.24,0.0,2026-04-23
Cliente Piloto 192 S/A,Item SKU Industrial 480,177.76,0.0,2026-04-23
Cliente Piloto 170 S/A,Item SKU Industrial 30,2171.52,0.0,2026-04-23
Cliente Piloto 229 S/A,Item SKU Industrial 281,1432.09,0.0,2026-04-23
Cliente Piloto 240 S/A,Item SKU Industrial 121,2638.65,0.0,2026-04-23
Cliente Piloto 181 S/A,Item SKU Industrial 353,3470.74,0.0,2026-04-23
Cliente Piloto 96 S/A,Item SKU Industrial 355,1325.16,0.0,2026-04-23
Cliente Piloto 225 S/A,Item SKU Industrial 106,953.34,0.0,2026-04-23
Cliente Piloto 198 S/A,Item SKU Industrial 312,2331.72,0.0,2026-04-23
Cliente Piloto 234 S/A,Item SKU Industrial 418,2083.5,0.0,2026-04-23
Cliente Piloto 10 S/A,Item SKU Industrial 434,799.2,0.0,2026-04-23
Cliente Piloto 90 S/A,Item SKU Industrial 130,2197.8,0.0,2026-04-23
Cliente Piloto 58 S/A,Item SKU Industrial 205,931.77,0.0,2026-04-23
Cliente Piloto 243 S/A,Item SKU Industrial 53,10477.69,0.0,2026-04-23
Cliente Piloto 109 S/A,Item SKU Industrial 382,155.17,0.0,2026-04-23
Cliente Piloto 218 S/A,Item SKU Industrial 297,3856.71,0.0,2026-04-23
Cliente Piloto 211 S/A,Item SKU Industrial 279,9039.66,0.0,2026-04-23
Cliente Piloto 99 S/A,Item SKU Industrial 189,195.2,0.0,2026-04-23
Cliente Piloto 109 S/A,Item SKU Industrial 215,1284.27,0.0,2026-04-23
Cliente Piloto 132 S/A,Item SKU Industrial 31,17092.18,0.0,2026-04-23
Cliente Piloto 89 S/A,Item SKU Industrial 450,3517.64,0.0,2026-04-23
Cliente Piloto 136 S/A,Item SKU Industrial 258,1057.68,0.0,2026-04-23
Cliente Piloto 12 S/A,Item SKU Industrial 453,591.36,0.0,2026-04-23
Cliente Piloto 118 S/A,Item SKU Industrial 60,579.5,0.0,2026-04-23
Cliente Piloto 88 S/A,Item SKU Industrial 78,928.0,0.0,2026-04-23
Cliente Piloto 88 S/A,Item SKU Industrial 23,3762.0,0.0,2026-04-23
Cliente Piloto 209 S/A,Item SKU Industrial 185,465.78,0.0,2026-04-23
Cliente Piloto 153 S/A,Item SKU Industrial 35,560.28,0.0,2026-04-23
Cliente Piloto 225 S/A,Item SKU Industrial 494,7057.32,0.0,2026-04-23
Cliente Piloto 155 S/A,Item SKU Industrial 1,2975.28,0.0,2026-04-23
Cliente Piloto 130 S/A,Item SKU Industrial 105,484.28,0.0,2026-04-23
Cliente Piloto 73 S/A,Item SKU Industrial 176,2763.45,0.0,2026-04-23
Cliente Piloto 183 S/A,Item SKU Industrial 49,1010.79,0.0,2026-04-23
Cliente Piloto 186 S/A,Item SKU Industrial 168,195.76,0.0,2026-04-23
Cliente Piloto 60 S/A,Item SKU Industrial 377,19853.14,0.0,2026-04-24
Cliente Piloto 227 S/A,Item SKU Industrial 354,1794.98,0.0,2026-04-24
Cliente Piloto 1 S/A,Item SKU Industrial 170,3551.2,0.0,2026-04-24
Cliente Piloto 19 S/A,Item SKU Industrial 387,2377.08,0.0,2026-04-24
Cliente Piloto 33 S/A,Item SKU Industrial 339,3674.01,0.0,2026-04-24
Cliente Piloto 211 S/A,Item SKU Industrial 290,130.5,0.0,2026-04-24
Cliente Piloto 164 S/A,Item SKU Industrial 474,4012.05,0.0,2026-04-24
Cliente Piloto 91 S/A,Item SKU Industrial 227,530.82,0.0,2026-04-24
Cliente Piloto 205 S/A,Item SKU Industrial 361,1298.32,0.0,2026-04-24
Cliente Piloto 219 S/A,Item SKU Industrial 363,1850.87,0.0,2026-04-24
Cliente Piloto 238 S/A,Item SKU Industrial 479,352.5,0.0,2026-04-24
Cliente Piloto 206 S/A,Item SKU Industrial 43,1116.32,0.0,2026-04-24
Cliente Piloto 24 S/A,Item SKU Industrial 475,3643.0,0.0,2026-04-24
Cliente Piloto 227 S/A,Item SKU Industrial 195,445.32,0.0,2026-04-24
Cliente Piloto 83 S/A,Item SKU Industrial 421,12103.0,0.0,2026-04-24
Cliente Piloto 125 S/A,Item SKU Industrial 12,835.8,0.0,2026-04-24
Cliente Piloto 153 S/A,Item SKU Industrial 495,16581.18,0.0,2026-04-24
Cliente Piloto 139 S/A,Item SKU Industrial 471,993.63,0.0,2026-04-24
Cliente Piloto 9 S/A,Item SKU Industrial 465,160.06,0.0,2026-04-24
Cliente Piloto 6 S/A,Item SKU Industrial 272,6092.52,0.0,2026-04-24
Cliente Piloto 58 S/A,Item SKU Industrial 62,21.33,0.0,2026-04-24
Cliente Piloto 100 S/A,Item SKU Industrial 17,3233.16,0.0,2026-04-24
Cliente Piloto 122 S/A,Item SKU Industrial 271,2734.48,0.0,2026-04-24
Cliente Piloto 101 S/A,Item SKU Industrial 26,842.56,0.0,2026-04-24
Cliente Piloto 157 S/A,Item SKU Industrial 45,7239.54,0.0,2026-04-24
Cliente Piloto 201 S/A,Item SKU Industrial 386,277.36,0.0,2026-04-24
Cliente Piloto 225 S/A,Item SKU Industrial 145,482.3,0.0,2026-04-24
Cliente Piloto 215 S/A,Item SKU Industrial 65,545.52,0.0,2026-04-24
Cliente Piloto 207 S/A,Item SKU Industrial 350,6769.84,0.0,2026-04-24
Cliente Piloto 11 S/A,Item SKU Industrial 480,1822.04,0.0,2026-04-24
Cliente Piloto 151 S/A,Item SKU Industrial 286,2204.87,0.0,2026-04-24
Cliente Piloto 154 S/A,Item SKU Industrial 490,2170.25,0.0,2026-04-24
Cliente Piloto 1 S/A,Item SKU Industrial 68,481.98,0.0,2026-04-24
Cliente Piloto 222 S/A,Item SKU Industrial 362,84.75,0.0,2026-04-24
Cliente Piloto 81 S/A,Item SKU Industrial 300,2052.75,0.0,2026-04-24
Cliente Piloto 175 S/A,Item SKU Industrial 96,485.03,0.0,2026-04-24
Cliente Piloto 5 S/A,Item SKU Industrial 469,7950.4,0.0,2026-04-25
Cliente Piloto 22 S/A,Item SKU Industrial 85,434.55,0.0,2026-04-25
Cliente Piloto 186 S/A,Item SKU Industrial 414,1338.87,0.0,2026-04-25
Cliente Piloto 66 S/A,Item SKU Industrial 13,432.3,0.0,2026-04-25
Cliente Piloto 89 S/A,Item SKU Industrial 58,2471.04,0.0,2026-04-25
Cliente Piloto 40 S/A,Item SKU Industrial 259,2230.74,0.0,2026-04-25
Cliente Piloto 88 S/A,Item SKU Industrial 468,985.25,0.0,2026-04-25
Cliente Piloto 122 S/A,Item SKU Industrial 100,5758.44,0.0,2026-04-25
Cliente Piloto 5 S/A,Item SKU Industrial 104,20236.52,0.0,2026-04-25
Cliente Piloto 246 S/A,Item SKU Industrial 206,2656.94,0.0,2026-04-26
Cliente Piloto 57 S/A,Item SKU Industrial 331,27307.02,0.0,2026-04-26
Cliente Piloto 165 S/A,Item SKU Industrial 68,3614.85,0.0,2026-04-26
Cliente Piloto 166 S/A,Item SKU Industrial 410,1682.52,0.0,2026-04-26
Cliente Piloto 41 S/A,Item SKU Industrial 387,2905.32,0.0,2026-04-26
Cliente Piloto 4 S/A,Item SKU Industrial 248,3335.64,0.0,2026-04-26
Cliente Piloto 76 S/A,Item SKU Industrial 166,20297.29,0.0,2026-04-27
Cliente Piloto 162 S/A,Item SKU Industrial 254,374.64,0.0,2026-04-27
Cliente Piloto 26 S/A,Item SKU Industrial 276,1111.08,0.0,2026-04-27
Cliente Piloto 134 S/A,Item SKU Industrial 154,392.7,0.0,2026-04-27
Cliente Piloto 101 S/A,Item SKU Industrial 128,1180.08,0.0,2026-04-27
Cliente Piloto 115 S/A,Item SKU Industrial 486,3277.4,0.0,2026-04-27
Cliente Piloto 181 S/A,Item SKU Industrial 76,4468.61,0.0,2026-04-27
Cliente Piloto 143 S/A,Item SKU Industrial 375,2038.66,0.0,2026-04-27
Cliente Piloto 106 S/A,Item SKU Industrial 221,1701.76,0.0,2026-04-27
Cliente Piloto 103 S/A,Item SKU Industrial 270,58.26,0.0,2026-04-27
Cliente Piloto 147 S/A,Item SKU Industrial 434,3396.6,0.0,2026-04-27
Cliente Piloto 104 S/A,Item SKU Industrial 123,1084.86,0.0,2026-04-27
Cliente Piloto 175 S/A,Item SKU Industrial 25,5737.94,0.0,2026-04-27
Cliente Piloto 215 S/A,Item SKU Industrial 439,8589.9,0.0,2026-04-27
Cliente Piloto 228 S/A,Item SKU Industrial 435,560.6,0.0,2026-04-27
Cliente Piloto 77 S/A,Item SKU Industrial 106,4607.81,0.0,2026-04-27
Cliente Piloto 95 S/A,Item SKU Industrial 106,2860.02,0.0,2026-04-27
Cliente Piloto 189 S/A,Item SKU Industrial 103,3801.03,0.0,2026-04-27
Cliente Piloto 229 S/A,Item SKU Industrial 474,4814.46,0.0,2026-04-27
Cliente Piloto 218 S/A,Item SKU Industrial 266,573.76,0.0,2026-04-27
Cliente Piloto 107 S/A,Item SKU Industrial 14,5894.37,0.0,2026-04-27
Cliente Piloto 112 S/A,Item SKU Industrial 133,9427.25,0.0,2026-04-27
Cliente Piloto 52 S/A,Item SKU Industrial 441,3472.17,0.0,2026-04-27
Cliente Piloto 18 S/A,Item SKU Industrial 22,1819.38,0.0,2026-04-27
Cliente Piloto 188 S/A,Item SKU Industrial 75,853.96,0.0,2026-04-27
Cliente Piloto 175 S/A,Item SKU Industrial 285,3421.75,0.0,2026-04-27
Cliente Piloto 57 S/A,Item SKU Industrial 391,2867.76,0.0,2026-04-27
Cliente Piloto 33 S/A,Item SKU Industrial 244,7940.34,0.0,2026-04-27
Cliente Piloto 104 S/A,Item SKU Industrial 256,7896.8,0.0,2026-04-27
Cliente Piloto 160 S/A,Item SKU Industrial 146,2324.16,0.0,2026-04-27
Cliente Piloto 132 S/A,Item SKU Industrial 415,6319.88,0.0,2026-04-27
Cliente Piloto 169 S/A,Item SKU Industrial 427,208.98,0.0,2026-04-27
Cliente Piloto 19 S/A,Item SKU Industrial 212,240.13,0.0,2026-04-27
Cliente Piloto 7 S/A,Item SKU Industrial 249,2953.8,0.0,2026-04-27
Cliente Piloto 239 S/A,Item SKU Industrial 35,925.68,0.0,2026-04-27
Cliente Piloto 227 S/A,Item SKU Industrial 327,89.9,0.0,2026-04-27
Cliente Piloto 26 S/A,Item SKU Industrial 253,3246.45,0.0,2026-04-27
Cliente Piloto 236 S/A,Item SKU Industrial 350,5250.08,0.0,2026-04-27
Cliente Piloto 87 S/A,Item SKU Industrial 260,432.0,0.0,2026-04-27
Cliente Piloto 98 S/A,Item SKU Industrial 307,985.32,0.0,2026-04-27
Cliente Piloto 179 S/A,Item SKU Industrial 350,4559.28,0.0,2026-04-27
Cliente Piloto 184 S/A,Item SKU Industrial 286,2661.05,0.0,2026-04-27
Cliente Piloto 199 S/A,Item SKU Industrial 350,3315.84,0.0,2026-04-27
Cliente Piloto 203 S/A,Item SKU Industrial 181,3062.5,0.0,2026-04-27
Cliente Piloto 179 S/A,Item SKU Industrial 210,1123.64,0.0,2026-04-27
Cliente Piloto 136 S/A,Item SKU Industrial 491,1862.28,0.0,2026-04-27
Cliente Piloto 141 S/A,Item SKU Industrial 110,4250.1,0.0,2026-04-27
Cliente Piloto 32 S/A,Item SKU Industrial 330,475.68,0.0,2026-04-27
Cliente Piloto 233 S/A,Item SKU Industrial 142,1212.75,0.0,2026-04-27
Cliente Piloto 34 S/A,Item SKU Industrial 164,1297.66,0.0,2026-04-27
Cliente Piloto 146 S/A,Item SKU Industrial 87,3175.66,0.0,2026-04-27
Cliente Piloto 207 S/A,Item SKU Industrial 140,491.26,0.0,2026-04-27
Cliente Piloto 196 S/A,Item SKU Industrial 143,6748.3,0.0,2026-04-28
Cliente Piloto 27 S/A,Item SKU Industrial 384,14206.5,0.0,2026-04-28
Cliente Piloto 77 S/A,Item SKU Industrial 483,4973.54,0.0,2026-04-28
Cliente Piloto 38 S/A,Item SKU Industrial 436,17874.64,0.0,2026-04-28
Cliente Piloto 21 S/A,Item SKU Industrial 17,808.29,0.0,2026-04-28
Cliente Piloto 218 S/A,Item SKU Industrial 368,8011.24,0.0,2026-04-28
Cliente Piloto 45 S/A,Item SKU Industrial 77,3580.2,0.0,2026-04-28
Cliente Piloto 186 S/A,Item SKU Industrial 278,6844.32,0.0,2026-04-28
Cliente Piloto 151 S/A,Item SKU Industrial 123,66.42,0.0,2026-04-28
Cliente Piloto 182 S/A,Item SKU Industrial 438,1228.77,0.0,2026-04-28
Cliente Piloto 30 S/A,Item SKU Industrial 436,31280.62,0.0,2026-04-28
Cliente Piloto 223 S/A,Item SKU Industrial 488,3401.16,0.0,2026-04-28
Cliente Piloto 95 S/A,Item SKU Industrial 384,11088.0,0.0,2026-04-28
Cliente Piloto 144 S/A,Item SKU Industrial 469,17391.5,0.0,2026-04-28
Cliente Piloto 52 S/A,Item SKU Industrial 346,2995.44,0.0,2026-04-28
Cliente Piloto 106 S/A,Item SKU Industrial 174,841.33,0.0,2026-04-28
Cliente Piloto 41 S/A,Item SKU Industrial 132,7827.75,0.0,2026-04-28
Cliente Piloto 199 S/A,Item SKU Industrial 263,1652.8,0.0,2026-04-28
Cliente Piloto 81 S/A,Item SKU Industrial 394,2766.4,0.0,2026-04-28
Cliente Piloto 24 S/A,Item SKU Industrial 271,6836.2,0.0,2026-04-28
Cliente Piloto 148 S/A,Item SKU Industrial 410,320.48,0.0,2026-04-28
Cliente Piloto 103 S/A,Item SKU Industrial 208,447.08,0.0,2026-04-28
Cliente Piloto 155 S/A,Item SKU Industrial 296,1002.56,0.0,2026-04-28
Cliente Piloto 2 S/A,Item SKU Industrial 226,566.4,0.0,2026-04-28
Cliente Piloto 60 S/A,Item SKU Industrial 189,73.2,0.0,2026-04-28
Cliente Piloto 51 S/A,Item SKU Industrial 465,7682.88,0.0,2026-04-28
Cliente Piloto 129 S/A,Item SKU Industrial 358,5572.16,0.0,2026-04-28
Cliente Piloto 226 S/A,Item SKU Industrial 144,3323.2,0.0,2026-04-28
Cliente Piloto 91 S/A,Item SKU Industrial 354,1926.32,0.0,2026-04-28
Cliente Piloto 101 S/A,Item SKU Industrial 251,3636.3,0.0,2026-04-28
Cliente Piloto 114 S/A,Item SKU Industrial 376,171.9,0.0,2026-04-28
Cliente Piloto 6 S/A,Item SKU Industrial 477,653.76,0.0,2026-04-28
Cliente Piloto 166 S/A,Item SKU Industrial 245,6290.1,0.0,2026-04-28
Cliente Piloto 54 S/A,Item SKU Industrial 18,1516.01,0.0,2026-04-28
Cliente Piloto 188 S/A,Item SKU Industrial 203,4017.5,0.0,2026-04-28
Cliente Piloto 27 S/A,Item SKU Industrial 204,781.41,0.0,2026-04-28
Cliente Piloto 240 S/A,Item SKU Industrial 485,909.0,0.0,2026-04-28
Cliente Piloto 80 S/A,Item SKU Industrial 2,289.53,0.0,2026-04-28
Cliente Piloto 190 S/A,Item SKU Industrial 438,29.97,0.0,2026-04-28
Cliente Piloto 63 S/A,Item SKU Industrial 376,487.05,0.0,2026-04-28
Cliente Piloto 99 S/A,Item SKU Industrial 402,1079.32,0.0,2026-04-28
Cliente Piloto 91 S/A,Item SKU Industrial 54,2693.88,0.0,2026-04-28
Cliente Piloto 35 S/A,Item SKU Industrial 166,6608.42,0.0,2026-04-28
Cliente Piloto 58 S/A,Item SKU Industrial 353,1487.46,0.0,2026-04-28
Cliente Piloto 247 S/A,Item SKU Industrial 329,949.5,0.0,2026-04-28
Cliente Piloto 189 S/A,Item SKU Industrial 143,11939.3,0.0,2026-04-28
Cliente Piloto 36 S/A,Item SKU Industrial 448,3330.42,0.0,2026-04-28
Cliente Piloto 102 S/A,Item SKU Industrial 92,1995.51,0.0,2026-04-28
Cliente Piloto 92 S/A,Item SKU Industrial 8,3174.2,0.0,2026-04-28
Cliente Piloto 56 S/A,Item SKU Industrial 252,1650.08,0.0,2026-04-28
Cliente Piloto 67 S/A,Item SKU Industrial 430,371.12,0.0,2026-04-28
Cliente Piloto 57 S/A,Item SKU Industrial 100,4165.68,0.0,2026-04-28
Cliente Piloto 169 S/A,Item SKU Industrial 39,137.8,0.0,2026-04-28
Cliente Piloto 31 S/A,Item SKU Industrial 436,8298.94,0.0,2026-04-28
Cliente Piloto 131 S/A,Item SKU Industrial 136,7322.88,0.0,2026-04-28
Cliente Piloto 166 S/A,Item SKU Industrial 362,678.0,0.0,2026-04-28
Cliente Piloto 181 S/A,Item SKU Industrial 434,2197.8,0.0,2026-04-28
Cliente Piloto 52 S/A,Item SKU Industrial 50,75.56,0.0,2026-04-28
Cliente Piloto 152 S/A,Item SKU Industrial 83,3564.9,0.0,2026-04-28
Cliente Piloto 161 S/A,Item SKU Industrial 23,376.2,0.0,2026-04-29
Cliente Piloto 249 S/A,Item SKU Industrial 84,280.35,0.0,2026-04-29
Cliente Piloto 200 S/A,Item SKU Industrial 255,375.48,0.0,2026-04-29
Cliente Piloto 122 S/A,Item SKU Industrial 373,5999.08,0.0,2026-04-29
Cliente Piloto 177 S/A,Item SKU Industrial 24,873.88,0.0,2026-04-29
Cliente Piloto 224 S/A,Item SKU Industrial 475,437.16,0.0,2026-04-29
Cliente Piloto 232 S/A,Item SKU Industrial 397,6694.38,0.0,2026-04-29
Cliente Piloto 109 S/A,Item SKU Industrial 325,1517.88,0.0,2026-04-29
Cliente Piloto 23 S/A,Item SKU Industrial 336,1345.26,0.0,2026-04-29
Cliente Piloto 197 S/A,Item SKU Industrial 316,2265.78,0.0,2026-04-29
Cliente Piloto 223 S/A,Item SKU Industrial 38,4150.71,0.0,2026-04-29
Cliente Piloto 29 S/A,Item SKU Industrial 432,5022.6,0.0,2026-04-29
Cliente Piloto 6 S/A,Item SKU Industrial 221,3722.6,0.0,2026-04-29
Cliente Piloto 52 S/A,Item SKU Industrial 410,1241.86,0.0,2026-04-29
Cliente Piloto 89 S/A,Item SKU Industrial 214,91.65,0.0,2026-04-29
Cliente Piloto 89 S/A,Item SKU Industrial 472,1075.48,0.0,2026-04-29
Cliente Piloto 223 S/A,Item SKU Industrial 333,9324.36,0.0,2026-04-29
Cliente Piloto 122 S/A,Item SKU Industrial 491,1729.26,0.0,2026-04-29
Cliente Piloto 142 S/A,Item SKU Industrial 85,376.61,0.0,2026-04-29
Cliente Piloto 17 S/A,Item SKU Industrial 385,8265.4,0.0,2026-04-29
Cliente Piloto 208 S/A,Item SKU Industrial 4,5516.28,0.0,2026-04-29
Cliente Piloto 28 S/A,Item SKU Industrial 195,2523.48,0.0,2026-04-29
Cliente Piloto 9 S/A,Item SKU Industrial 114,19345.2,0.0,2026-04-29
Cliente Piloto 115 S/A,Item SKU Industrial 215,1492.53,0.0,2026-04-29
Cliente Piloto 124 S/A,Item SKU Industrial 336,6277.88,0.0,2026-04-29
Cliente Piloto 194 S/A,Item SKU Industrial 365,3805.59,0.0,2026-04-29
Cliente Piloto 4 S/A,Item SKU Industrial 141,490.35,0.0,2026-04-29
Cliente Piloto 148 S/A,Item SKU Industrial 167,2096.92,0.0,2026-04-29
Cliente Piloto 169 S/A,Item SKU Industrial 287,11806.74,0.0,2026-04-29
Cliente Piloto 36 S/A,Item SKU Industrial 408,1016.69,0.0,2026-04-29
Cliente Piloto 229 S/A,Item SKU Industrial 495,8514.66,0.0,2026-04-29
Cliente Piloto 134 S/A,Item SKU Industrial 384,11434.5,0.0,2026-04-29
Cliente Piloto 244 S/A,Item SKU Industrial 335,6356.7,0.0,2026-04-29
Cliente Piloto 65 S/A,Item SKU Industrial 5,1193.2,0.0,2026-04-29
Cliente Piloto 237 S/A,Item SKU Industrial 127,3631.09,0.0,2026-04-29
Cliente Piloto 178 S/A,Item SKU Industrial 433,3197.44,0.0,2026-04-29
Cliente Piloto 192 S/A,Item SKU Industrial 86,718.75,0.0,2026-04-29
Cliente Piloto 3 S/A,Item SKU Industrial 86,488.75,0.0,2026-04-29
Cliente Piloto 244 S/A,Item SKU Industrial 395,268.27,0.0,2026-04-29
Cliente Piloto 37 S/A,Item SKU Industrial 24,8301.86,0.0,2026-04-29
Cliente Piloto 109 S/A,Item SKU Industrial 45,10749.62,0.0,2026-04-29
Cliente Piloto 234 S/A,Item SKU Industrial 458,983.1,0.0,2026-04-29
Cliente Piloto 250 S/A,Item SKU Industrial 111,9999.64,0.0,2026-04-29
Cliente Piloto 3 S/A,Item SKU Industrial 290,861.3,0.0,2026-04-29
Cliente Piloto 235 S/A,Item SKU Industrial 395,3487.51,0.0,2026-04-29
Cliente Piloto 161 S/A,Item SKU Industrial 185,3726.24,0.0,2026-04-29
Cliente Piloto 187 S/A,Item SKU Industrial 235,8178.28,0.0,2026-04-29
Cliente Piloto 143 S/A,Item SKU Industrial 157,45727.19,0.0,2026-04-29
Cliente Piloto 248 S/A,Item SKU Industrial 406,4127.2,0.0,2026-04-29
Cliente Piloto 1 S/A,Item SKU Industrial 460,2156.12,0.0,2026-04-30
Cliente Piloto 185 S/A,Item SKU Industrial 377,13810.88,0.0,2026-04-30
Cliente Piloto 76 S/A,Item SKU Industrial 169,8322.29,0.0,2026-04-30
Cliente Piloto 27 S/A,Item SKU Industrial 305,11193.84,0.0,2026-04-30
Cliente Piloto 25 S/A,Item SKU Industrial 366,4023.63,0.0,2026-04-30
Cliente Piloto 86 S/A,Item SKU Industrial 135,2856.56,0.0,2026-04-30
Cliente Piloto 62 S/A,Item SKU Industrial 292,366.45,0.0,2026-04-30
Cliente Piloto 226 S/A,Item SKU Industrial 93,6288.6,0.0,2026-04-30
Cliente Piloto 146 S/A,Item SKU Industrial 221,3403.52,0.0,2026-04-30
Cliente Piloto 233 S/A,Item SKU Industrial 410,1842.76,0.0,2026-04-30
Cliente Piloto 208 S/A,Item SKU Industrial 155,9611.86,0.0,2026-04-30
Cliente Piloto 93 S/A,Item SKU Industrial 280,2084.72,0.0,2026-04-30
Cliente Piloto 30 S/A,Item SKU Industrial 479,1762.5,0.0,2026-04-30
Cliente Piloto 158 S/A,Item SKU Industrial 199,4834.76,0.0,2026-04-30
Cliente Piloto 84 S/A,Item SKU Industrial 337,2187.3,0.0,2026-04-30
Cliente Piloto 175 S/A,Item SKU Industrial 241,17182.0,0.0,2026-04-30
Cliente Piloto 150 S/A,Item SKU Industrial 417,2420.29,0.0,2026-04-30
Cliente Piloto 125 S/A,Item SKU Industrial 98,614.94,0.0,2026-04-30
Cliente Piloto 170 S/A,Item SKU Industrial 250,2934.55,0.0,2026-04-30
Cliente Piloto 34 S/A,Item SKU Industrial 402,490.6,0.0,2026-04-30
Cliente Piloto 191 S/A,Item SKU Industrial 105,5327.08,0.0,2026-04-30
